10000	168450	 124241
11000	205981	 169882
12000	242408	 218431
13000	282957	 269887
14000	328617	 324251
15000	376794	 381521
16000	428703	 441698
17000	489485	 504783
18000	544460	 570775
19000	606129	 639674
20000	670192	 711480
21000	736376	 786193
22000	840709	 863814
23000	930497	 944341
24000	1.01842e+06	 1.02778e+06
25000	1.10398e+06	 1.11412e+06
26000	1.19513e+06	 1.20337e+06
27000	1.28745e+06	 1.29552e+06
28000	1.36773e+06	 1.39059e+06
29000	1.48076e+06	 1.48856e+06
30000	1.61611e+06	 1.58943e+06
31000	1.7393e+06	 1.69322e+06
32000	1.86658e+06	 1.79991e+06
33000	1.9996e+06	 1.90951e+06
34000	2.14485e+06	 2.02202e+06
35000	2.04834e+06	 2.13743e+06
36000	2.16573e+06	 2.25575e+06
37000	2.29344e+06	 2.37698e+06
38000	2.41705e+06	 2.50111e+06
39000	2.53749e+06	 2.62815e+06
40000	2.67162e+06	 2.7581e+06
41000	2.83903e+06	 2.89096e+06
42000	3.44458e+06	 3.02672e+06
43000	3.5149e+06	 3.16539e+06
44000	3.2376e+06	 3.30697e+06
45000	3.3774e+06	 3.45146e+06
46000	3.52956e+06	 3.59885e+06
47000	3.67869e+06	 3.74915e+06
48000	3.87256e+06	 3.90235e+06
49000	4.03555e+06	 4.05847e+06
50000	4.17514e+06	 4.21749e+06
